normalized_time,Participant_1493663240_A01890.p,Participant_1496443804_A01890.p
16.8,23.92,-8.56
16.81,27.66,-4.98
16.83,31.89,-0.67
16.84,36.45,3.8
16.86,41.43,7.91
16.88,46.91,11.27
16.89,52.77,13.71
16.91,58.66,15.22
16.92,64.15,15.87
16.94,68.98,15.72
16.95,73.28,14.83
16.97,77.53,13.27
16.98,82.27,11.18
17.0,87.86,8.7
17.02,94.16,6.05
17.03,100.6,3.44
17.05,106.35,1.06
17.06,110.8,-0.96
17.08,113.75,-2.58
17.09,115.55,-3.86
17.11,117.04,-4.93
17.13,119.2,-5.97
17.14,122.77,-7.11
17.16,128.0,-8.44
17.17,134.51,-9.96
17.19,141.29,-11.65
17.2,147.05,-13.41
17.22,150.47,-15.1
17.23,150.6,-16.49
17.25,147.13,-17.25
17.27,140.54,-17.05
17.28,132.01,-15.65
17.3,123.17,-12.99
17.31,115.68,-9.27
17.33,110.79,-4.87
17.34,108.92,-0.29
17.36,109.55,4.05
17.38,111.38,7.81
17.39,112.63,10.77
17.41,111.59,12.77
17.42,107.03,13.73
17.44,98.47,13.59
17.45,86.19,12.4
17.47,71.06,10.37
17.48,54.08,7.8
17.5,36.07,5.05
17.52,17.5,2.42
17.53,-1.61,0.07
17.55,-21.48,-1.96
17.56,-42.4,-3.71
17.58,-64.43,-5.21
17.59,-87.22,-6.45
17.61,-109.93,-7.39
17.63,-131.4,-8.06
17.64,-150.61,-8.6
17.66,-167.05,-9.26
17.67,-181.1,-10.29
17.69,-193.8,-11.78
17.7,-206.42,-13.59
17.72,-219.81,-15.29
17.73,-233.96,-16.37
17.75,-247.96,-16.41
17.77,-260.52,-15.19
17.78,-270.55,-12.83
17.8,-277.69,-9.61
17.81,-282.41,-5.88
17.83,-285.64,-1.95
17.84,-288.21,1.92
17.86,-290.35,5.52
17.88,-291.47,8.64
17.89,-290.2,11.05
17.91,-284.79,12.6
17.92,-273.74,13.25
17.94,-256.37,13.07
17.95,-233.24,12.24
17.97,-206.16,10.92
17.98,-177.74,9.24
18.0,-150.72,7.29
18.02,-127.29,5.21
18.03,-108.8,3.15
18.05,-95.76,1.27
18.06,-88.04,-0.34
18.08,-85.03,-1.67
18.09,-85.76,-2.83
18.11,-88.76,-3.91
18.13,-92.31,-4.99
18.14,-94.69,-6.06
18.16,-94.75,-7.14
18.17,-92.2,-8.31
18.19,-87.71,-9.69
18.2,-82.51,-11.42
18.22,-77.83,-13.45
18.23,-74.43,-15.43
18.25,-72.36,-16.81
18.27,-71.13,-17.02
18.28,-69.95,-15.67
18.3,-68.01,-12.76
18.31,-64.73,-8.7
18.33,-59.83,-4.12
18.34,-53.35,0.35
18.36,-45.66,4.25
18.38,-37.26,7.39
18.39,-28.69,9.72
18.41,-20.32,11.27
18.42,-12.31,12.08
18.44,-4.65,12.16
18.45,2.7,11.57
18.47,9.66,10.47
18.48,16.14,9.02
18.5,22.14,7.38
18.52,27.93,5.65
18.53,33.97,3.83
18.55,40.83,1.91
18.56,48.9,-0.08
18.58,58.27,-2.02
18.59,68.75,-3.73
18.61,80.06,-5.07
18.63,91.99,-6.01
18.64,104.39,-6.63
18.66,116.81,-7.08
18.67,128.26,-7.58
18.69,137.12,-8.32
18.7,141.6,-9.39
18.72,140.52,-10.79
18.73,134.04,-12.35
18.75,123.84,-13.75
18.77,112.66,-14.58
18.78,103.14,-14.5
18.8,96.75,-13.26
18.81,93.18,-10.86
18.83,90.47,-7.52
18.84,85.96,-3.58
18.86,77.48,0.54
18.88,64.33,4.48
18.89,47.57,7.9
18.91,29.65,10.52
18.92,13.54,12.16
18.94,1.7,12.72
18.95,-4.59,12.24
18.97,-5.51,10.92
18.98,-2.37,9.1
19.0,2.99,7.05
19.02,8.93,5.01
19.03,14.29,3.04
19.05,18.45,1.11
19.06,21.07,-0.84
19.08,21.83,-2.8
19.09,20.44,-4.72
19.11,16.88,-6.5
19.13,11.76,-8.04
19.14,6.34,-9.3
19.16,2.23,-10.35
19.17,0.71,-11.29
19.19,2.24,-12.25
19.2,6.24,-13.34
19.22,11.37,-14.61
19.23,16.21,-15.97
19.25,19.86,-17.2
19.27,22.3,-17.97
19.28,24.33,-17.9
19.3,27.17,-16.72
19.31,32.01,-14.41
19.33,39.54,-11.17
19.34,49.69,-7.43
19.36,61.66,-3.67
19.38,74.04,-0.28
19.39,85.52,2.54
19.41,95.43,4.74
19.42,103.89,6.37
19.44,111.48,7.53
19.45,119.0,8.27
19.47,127.1,8.59
19.48,136.31,8.49
19.5,147.03,7.98
19.52,159.29,7.11
19.53,172.8,5.98
19.55,186.7,4.72
19.56,199.43,3.44
19.58,208.93,2.27
19.59,213.35,1.27
19.61,211.85,0.44
19.63,204.97,-0.19
19.64,194.23,-0.69
19.66,180.7,-1.09
19.67,165.0,-1.49
19.69,147.41,-2.03
19.7,128.3,-2.88
19.72,108.32,-4.17
19.73,88.61,-5.95
19.75,70.55,-8.07
19.77,55.24,-10.2
19.78,43.08,-11.85
19.8,32.23,-12.48
19.81,21.14,-11.69
19.83,9.56,-9.34
19.84,-1.76,-5.6
19.86,-12.44,-0.92
19.88,-23.18,4.04
19.89,-35.42,8.62
19.91,-50.44,12.29
19.92,-68.47,14.74
19.94,-91.38,15.9
19.95,-118.61,15.93
19.97,-146.69,15.09
19.98,-170.98,13.69
20.0,-188.65,12.0
20.02,-199.83,10.19
20.03,-206.88,8.36
20.05,-212.98,6.55
20.06,-220.88,4.81
20.08,-236.78,3.2
20.09,-263.04,1.79
20.11,-296.18,0.58
20.13,-328.66,-0.44
20.14,-353.55,-1.34
20.16,-367.33,-2.2
20.17,-369.67,-3.1
20.19,-362.48,-4.04
20.2,-349.21,-5.0
20.22,-340.44,-5.98
20.23,-344.3,-6.97
20.25,-362.38,-8.0
20.27,-389.95,-9.03
20.28,-419.7,-9.92
20.3,-444.73,-10.39
20.31,-459.51,-10.12
20.33,-461.13,-8.78
20.34,-412.18,-6.21
20.36,-302.2,-2.53
20.38,-154.72,1.89
20.39,-10.56,6.44
20.41,102.88,10.5
20.42,180.8,13.58
20.44,230.74,15.48
20.45,262.38,16.3
20.47,283.11,16.29
20.48,297.58,15.75
20.5,302.62,14.79
20.52,296.45,13.41
20.53,281.36,11.53
20.55,262.27,9.17
20.56,242.87,6.51
20.58,224.33,3.86
20.59,206.75,1.58
20.61,190.23,-0.11
20.63,174.93,-1.22
20.64,155.32,-1.91
20.66,128.92,-2.42
20.67,98.01,-2.97
20.69,68.38,-3.63
20.7,45.59,-4.46
20.72,32.34,-5.5
20.73,28.51,-6.84
20.75,32.11,-8.56
20.77,40.21,-10.63
20.78,47.04,-12.74
20.8,48.92,-14.38
20.81,45.29,-14.92
20.83,38.01,-13.88
20.84,29.42,-11.11
20.86,21.14,-6.92
20.88,14.01,-1.92
20.89,8.53,3.1
20.91,4.77,7.51
20.92,0.95,10.88
20.94,-2.4,13.06
20.95,-2.73,14.08
20.97,0.82,14.06
20.98,6.85,13.17
21.0,12.73,11.6
21.02,17.06,9.57
21.03,20.93,7.3
21.05,27.14,5.02
21.06,37.93,2.88
21.08,54.01,1.0
21.09,73.63,-0.62
21.11,93.25,-2.0
21.13,109.2,-3.22
21.14,119.0,-4.32
21.16,121.99,-5.34
21.17,118.88,-6.3
21.19,110.58,-7.22
21.2,97.74,-8.19
21.22,80.99,-9.35
21.23,61.14,-10.86
21.25,39.82,-12.77
21.27,19.42,-14.96
21.28,2.4,-17.08
21.3,-10.02,-18.59
21.31,-17.67,-18.89
21.33,-21.44,-17.56
21.34,-22.76,-14.55
21.36,-22.97,-10.17
21.38,-23.21,-5.07
21.39,-24.3,0.05
21.41,-26.9,4.59
21.42,-31.65,8.21
21.44,-39.25,10.79
21.45,-49.94,12.41
21.47,-63.05,13.18
21.48,-76.53,13.19
21.5,-87.02,12.49
21.52,-91.05,11.17
21.53,-86.61,9.35
21.55,-74.42,7.19
21.56,-58.08,4.86
21.58,-42.79,2.54
21.59,-33.21,0.37
21.61,-31.7,-1.56
21.63,-37.78,-3.2
21.64,-48.07,-4.55
21.66,-59.11,-5.69
21.67,-68.06,-6.71
21.69,-73.5,-7.71
21.7,-75.25,-8.76
21.72,-73.54,-9.93
21.73,-68.26,-11.3
21.75,-58.89,-12.87
21.77,-45.08,-14.57
21.78,-27.25,-16.18
21.8,-7.07,-17.34
21.81,13.13,-17.64
21.83,30.87,-16.77
21.84,44.05,-14.62
21.86,51.31,-11.34
21.88,52.07,-7.31
21.89,46.54,-2.96
21.91,35.76,1.31
21.92,21.73,5.18
21.94,7.06,8.45
21.95,-5.59,10.93
21.97,-14.52,12.5
21.98,-19.81,13.1
22.0,-23.6,12.78
22.02,-29.23,11.7
22.03,-40.04,10.13
22.05,-57.79,8.35
22.06,-81.62,6.58
22.08,-108.07,4.97
22.09,-131.99,3.54
22.11,-148.39,2.26
22.13,-154.06,1.05
22.14,-148.41,-0.17
22.16,-133.39,-1.41
22.17,-112.36,-2.64
22.19,-88.75,-3.81
22.2,-64.99,-4.88
22.22,-42.33,-5.88
22.23,-21.38,-6.97
22.25,-2.79,-8.29
22.27,12.42,-9.96
22.28,23.18,-11.85
22.3,29.19,-13.66
22.31,31.37,-14.86
22.33,31.75,-15.0
22.34,32.53,-13.81
22.36,34.93,-11.35
22.38,38.61,-7.96
22.39,42.06,-4.11
22.41,43.64,-0.27
22.42,42.75,3.26
22.44,40.22,6.33
22.45,38.08,8.88
22.47,38.53,10.86
22.48,43.1,12.22
22.5,52.03,12.89
22.52,64.47,12.82
22.53,78.9,12.08
22.55,93.82,10.8
22.56,108.09,9.15
22.58,121.07,7.29
22.59,132.44,5.37
22.61,141.8,3.48
22.63,148.42,1.65
22.64,151.17,-0.08
22.66,148.81,-1.72
22.67,140.64,-3.2
22.69,126.89,-4.46
22.7,109.01,-5.42
22.72,89.33,-6.16
22.73,70.37,-6.86
22.75,54.06,-7.8
22.77,41.38,-9.23
22.78,32.41,-11.14
22.8,26.68,-13.24
22.81,23.56,-14.99
22.83,22.32,-15.8
22.84,22.07,-15.29
22.86,21.84,-13.39
22.88,20.98,-10.34
22.89,19.62,-6.59
22.91,18.95,-2.58
22.92,20.76,1.3
22.94,26.41,4.76
22.95,35.75,7.59
22.97,46.62,9.67
22.98,55.32,10.95
23.0,58.21,11.49
23.02,53.2,11.43
23.03,40.62,10.92
23.05,22.81,10.04
23.06,2.92,8.78
23.08,-16.46,7.14
23.09,-33.92,5.14
23.11,-48.97,2.93
23.13,-61.24,0.73
23.14,-70.03,-1.24
23.16,-74.38,-2.8
23.17,-73.82,-3.95
23.19,-69.02,-4.75
23.2,-61.87,-5.32
23.22,-55.08,-5.8
23.23,-51.16,-6.31
23.25,-51.66,-6.97
23.27,-56.63,-7.91
23.28,-64.79,-9.14
23.3,-73.92,-10.58
23.31,-81.49,-11.92
23.33,-85.19,-12.76
23.34,-83.51,-12.66
23.36,-76.15,-11.38
23.38,-63.96,-8.93
23.39,-48.7,-5.58
23.41,-32.4,-1.76
23.42,-16.8,2.1
23.44,-3.0,5.67
23.45,8.5,8.69
23.47,17.55,11.05
23.48,24.07,12.67
23.5,28.1,13.53
23.52,30.0,13.67
23.53,30.55,13.17
23.55,30.81,12.15
23.56,31.73,10.75
23.58,33.73,9.09
23.59,36.49,7.33
23.61,38.92,5.59
23.63,39.5,3.95
23.64,36.83,2.46
23.66,29.87,1.09
23.67,18.48,-0.22
23.69,3.49,-1.5
23.7,-13.2,-2.73
23.72,-28.98,-3.84
23.73,-41.2,-4.79
23.75,-48.01,-5.65
23.77,-49.12,-6.55
23.78,-45.88,-7.59
23.8,-40.83,-8.73
23.81,-36.55,-9.69
23.83,-34.69,-10.1
23.84,-35.44,-9.55
23.86,-37.91,-7.84
23.88,-41.0,-5.02
23.89,-44.07,-1.37
23.91,-47.36,2.68
23.92,-51.37,6.71
23.94,-56.24,10.36
23.95,-61.2,13.34
23.97,-64.62,15.49
23.98,-64.79,16.66
24.0,-60.74,16.81
24.02,-52.71,15.99
24.03,-42.09,14.3
24.05,-30.85,11.96
24.06,-20.74,9.22
24.08,-12.7,6.38
24.09,-6.65,3.72
24.11,-1.67,1.48
24.13,3.43,-0.21
24.14,9.66,-1.35
24.16,17.38,-2.06
24.17,26.2,-2.53
24.19,35.24,-2.97
24.2,43.47,-3.55
24.22,50.3,-4.39
24.23,55.67,-5.57
24.25,59.98,-7.14
24.27,63.64,-9.09
24.28,66.67,-11.26
24.3,68.58,-13.37
24.31,68.62,-14.97
24.33,66.33,-15.64
24.34,61.89,-15.04
24.36,56.17,-13.1
24.38,50.34,-9.98
24.39,45.27,-6.06
24.41,41.03,-1.81
24.42,36.78,2.41
24.44,31.05,6.3
24.45,22.28,9.61
24.47,9.42,12.16
24.48,-7.57,13.74
24.5,-27.54,14.21
24.52,-48.31,13.55
24.53,-67.29,11.91
24.55,-82.15,9.6
24.56,-91.41,6.96
24.58,-94.79,4.3
24.59,-93.05,1.82
24.61,-87.49,-0.36
24.63,-79.5,-2.17
24.64,-70.04,-3.57
24.66,-59.7,-4.57
24.67,-48.82,-5.27
24.69,-37.75,-5.83
24.7,-26.96,-6.47
24.72,-16.96,-7.39
24.73,-8.13,-8.71
24.75,-0.45,-10.46
24.77,6.3,-12.53
24.78,12.46,-14.67
24.8,18.11,-16.49
24.81,22.93,-17.53
24.83,26.21,-17.4
24.84,27.15,-15.84
24.86,25.24,-12.9
24.88,20.81,-8.91
24.89,15.33,-4.36
24.91,11.14,0.21
24.92,10.97,4.4
24.94,17.1,7.96
24.95,30.47,10.77
24.97,50.3,12.75
24.98,74.03,13.88
25.0,97.79,14.12
25.02,117.28,13.49
25.03,128.54,12.07
25.05,128.64,10.04
25.06,116.22,7.64
25.08,91.71,5.13
25.09,57.23,2.72
25.11,16.32,0.58
25.13,-26.64,-1.2
25.14,-67.07,-2.59
25.16,-101.02,-3.61
25.17,-125.76,-4.28
25.19,-140.28,-4.63
25.2,-145.18,-4.75
25.22,-142.35,-4.78
25.23,-134.37,-4.91
25.25,-123.72,-5.35
25.27,-112.25,-6.21
25.28,-100.85,-7.47
25.3,-89.41,-8.84
25.31,-77.2,-9.85
25.33,-63.33,-9.95
25.34,-47.26,-8.66
25.36,-29.08,-5.77
25.38,-9.67,-1.44
25.39,9.59,3.81
25.41,27.02,9.26
25.42,41.12,14.23
25.44,50.94,18.25
25.45,56.3,21.21
25.47,57.92,23.2
25.48,57.14,24.46
25.5,55.61,25.15
25.52,54.75,25.34
25.53,55.38,25.08
25.55,57.44,24.44
25.56,60.06,23.67
25.58,61.98,23.14
25.59,62.03,23.23
25.61,59.51,24.19
25.63,54.28,26.03
25.64,46.64,28.58
25.66,36.92,31.57
25.67,25.49,34.8
25.69,12.9,38.15
25.7,0.11,41.68
25.72,-11.29,45.52
25.73,-19.32,49.82
25.75,-22.17,54.62
25.77,-18.98,59.85
25.78,-10.15,65.4
25.8,2.63,71.13
25.81,17.11,77.09
25.83,31.19,83.5
25.84,43.37,90.8
25.86,52.84,99.56
25.88,59.21,110.21
25.89,62.16,122.86
25.91,61.4,137.14
25.92,56.87,152.35
25.94,49.0,167.66
25.95,38.85,182.39
25.97,27.98,196.09
25.98,17.91,208.61
26.0,9.75,220.02
26.02,3.87,230.57
26.03,-0.16,240.46
26.05,-3.25,249.49
26.06,-6.28,256.62
26.08,-9.66,259.74
26.09,-13.03,256.0
26.11,-15.42,242.69
26.13,-15.56,218.42
26.14,-12.48,183.96
26.16,-6.03,142.2
26.17,3.01,97.16
26.19,13.12,52.71
26.2,22.64,11.76
26.22,30.2,-24.02
26.23,35.1,-53.83
26.25,37.3,-77.6
26.27,37.17,-95.92
26.28,35.2,-109.7
26.3,31.74,-119.62
26.31,27.04,-125.11
26.33,21.35,-123.74
26.34,15.11,-111.33
26.36,8.91,-83.64
26.38,3.51,-38.76
26.39,-0.54,20.87
26.41,-3.13,88.2
26.42,-4.69,153.59
26.44,-6.2,208.14
26.45,-8.66,246.8
26.47,-12.65,269.34
26.48,-17.87,279.19
26.5,-23.07,280.74
26.52,-26.36,277.01
26.53,-25.91,268.71
26.55,-20.72,255.16
26.56,-11.01,235.8
26.58,1.85,211.56
26.59,15.84,184.98
26.61,28.9,159.09
26.63,39.48,135.94
26.64,46.74,115.58
26.66,50.38,96.43
26.67,50.47,76.45
26.69,47.19,54.56
26.7,40.96,31.34
26.72,32.52,8.5
26.73,22.99,-11.91
26.75,13.68,-28.66
26.77,5.8,-41.88
26.78,0.06,-52.91
26.8,-3.51,-63.63
26.81,-5.56,-75.73
26.83,-7.09,-90.17
26.84,-9.02,-107.12
26.86,-11.92,-126.14
26.88,-15.7,-146.59
26.89,-19.67,-167.95
26.91,-22.77,-189.93
26.92,-23.81,-212.6
26.94,-21.94,-236.44
26.95,-16.83,-262.31
26.97,-8.82,-291.45
26.98,1.17,-324.92
27.0,11.92,-362.75
27.02,22.33,-403.38
27.03,31.63,-443.41
27.05,39.43,-478.25
27.06,45.67,-503.51
27.08,50.42,-516.38
27.09,53.71,-516.59
27.11,55.53,-506.45
27.13,55.93,-489.97
27.14,55.13,-471.62
27.16,53.46,-455.18
27.17,51.48,-443.11
27.19,49.7,-436.19
27.2,48.51,-433.41
27.22,48.01,-432.2
27.23,47.8,-428.88
27.25,47.02,-419.7
27.27,44.46,-402.28
27.28,38.93,-376.98
27.3,29.71,-347.58
27.31,16.95,-320.59
27.33,1.81,-303.06
27.34,-13.74,-299.77
27.36,-27.48,-310.8
27.38,-37.5,-330.94
27.39,-42.8,-351.33
27.41,-43.47,-362.69
27.42,-40.5,-358.7
27.44,-35.42,-337.99
27.45,-29.71,-303.75
27.47,-24.44,-261.73
27.48,-20.1,-217.51
27.5,-16.62,-174.56
27.52,-13.6,-133.9
27.53,-10.64,-95.11
27.55,-7.54,-57.72
27.56,-4.35,-22.31
27.58,-1.3,9.54
27.59,1.37,35.91
27.61,3.53,55.5
27.63,5.11,68.25
27.64,6.03,75.35
27.66,6.09,78.82
27.67,5.04,80.74
27.69,2.76,82.63
27.7,-0.42,85.17
27.72,-3.68,88.4
27.73,-5.87,92.15
27.75,-5.89,96.54
27.77,-3.25,101.95
27.78,1.71,108.68
27.8,7.85,116.41
27.81,13.61,124.02
27.83,17.62,129.93
27.84,19.17,132.96
27.86,18.36,133.07
27.88,15.96,131.55
27.89,13.02,130.41
27.91,10.4,131.51
27.92,8.56,135.66
27.94,7.68,142.49
27.95,7.76,150.8
27.97,8.91,159.24
27.98,11.35,166.7
28.0,15.23,172.37
28.02,20.33,175.49
28.03,25.88,175.25
28.05,30.7,171.12
28.06,33.61,163.22
28.08,34.11,152.57
28.09,32.67,140.87
28.11,30.6,129.76
28.13,29.44,120.18
28.14,30.23,112.02
28.16,32.89,104.49
28.17,36.25,96.76
28.19,38.57,88.74
28.2,38.34,81.19
28.22,34.9,75.28
28.23,28.61,71.86
28.25,20.62,70.8
28.27,12.14,70.95
28.28,4.16,70.6
28.3,-2.84,68.28
28.31,-8.8,63.44
28.33,-13.72,56.66
28.34,-17.58,49.28
28.36,-20.36,42.88
28.38,-22.2,38.81
28.39,-23.53,37.8
28.41,-25.1,40.04
28.42,-27.6,45.2
28.44,-31.35,52.6
28.45,-35.96,61.31
28.47,-40.35,70.34
28.48,-43.03,78.68
28.5,-42.62,85.48
28.52,-38.35,90.03
28.53,-30.23,91.62
28.55,-19.03,89.51
28.56,-5.94,83.08
28.58,7.88,72.16
28.59,21.5,57.45
28.61,34.29,40.6
28.63,45.74,23.89
28.64,55.34,9.51
28.66,62.58,-1.17
28.67,67.07,-8.04
28.69,68.95,-12.06
28.7,68.92,-14.69
28.72,68.22,-17.13
28.73,68.21,-19.96
28.75,69.91,-23.06
28.77,73.47,-26.01
28.78,78.16,-28.54
28.8,82.54,-30.77
28.81,84.98,-33.12
28.83,84.05,-35.96
28.84,78.81,-39.2
28.86,68.92,-42.09
28.88,54.7,-43.31
28.89,37.25,-41.5
28.91,18.29,-35.78
28.92,0.0,-26.22
28.94,-15.48,-13.75
28.95,-26.67,0.08
28.97,-33.18,13.74
28.98,-35.73,26.05
29.0,-35.68,36.39
29.02,-34.41,44.51
29.03,-32.79,50.32
29.05,-31.0,53.72
29.06,-28.84,54.66
29.08,-26.03,53.16
29.09,-22.61,49.56
29.11,-18.93,44.46
29.13,-15.55,38.7
29.14,-13.08,33.14
29.16,-12.08,28.48
29.17,-13.07,25.13
29.19,-16.54,23.07
29.2,-22.78,21.94
29.22,-31.7,21.17
29.23,-42.71,20.21
29.25,-54.71,18.65
29.27,-66.24,16.35
29.28,-75.93,13.3
29.3,-82.8,9.55
29.31,-86.43,5.11
29.33,-86.98,0.08
29.34,-85.08,-5.15
29.36,-81.58,-9.87
29.38,-77.4,-13.08
29.39,-73.31,-13.79
29.41,-69.83,-11.43
29.42,-67.09,-6.1
29.44,-64.84,1.39
29.45,-62.48,9.8
29.47,-59.22,17.85
29.48,-54.41,24.62
29.5,-47.65,29.71
29.52,-39.0,33.14
29.53,-29.02,35.1
29.55,-18.6,35.76
29.56,-8.77,35.14
29.58,-0.37,33.21
29.59,6.06,30.03
29.61,10.49,25.87
29.63,13.23,21.12
29.64,14.84,16.24
29.66,15.92,11.59
29.67,17.04,7.4
29.69,18.74,3.74
29.7,21.41,0.63
29.72,25.23,-1.9
29.73,29.94,-3.78
29.75,34.78,-5.0
29.77,38.69,-5.69
29.78,40.56,-6.19
29.8,39.63,-6.97
29.81,35.71,-8.49
29.83,29.21,-10.92
29.84,20.85,-13.93
29.86,11.32,-16.71
29.88,1.16,-18.12
29.89,-9.23,-17.08
29.91,-19.43,-12.99
29.92,-28.75,-5.97
29.94,-36.41,3.15
29.95,-41.7,13.14
29.97,-44.26,22.7
29.98,-44.29,30.8
30.0,-42.47,36.89
30.02,-39.62,40.82
30.03,-36.49,42.73
30.05,-33.49,42.95
30.06,-30.61,41.81
30.08,-27.56,39.65
30.09,-23.93,36.75
30.11,-19.36,33.3
30.13,-13.71,29.42
30.14,-7.05,25.22
30.16,0.29,20.81
30.17,7.75,16.37
30.19,14.58,12.1
30.2,20.09,8.24
30.22,23.78,4.96
30.23,25.49,2.32
30.25,25.49,0.23
30.27,24.36,-1.58
30.28,22.81,-3.46
30.3,21.46,-5.76
30.31,20.75,-8.65
30.33,20.9,-11.97
30.34,21.99,-15.13
30.36,23.92,-17.26
30.38,26.59,-17.4
30.39,29.81,-14.9
30.41,33.4,-9.65
30.42,37.16,-2.16
30.44,40.95,6.54
30.45,44.83,15.25
30.47,49.02,22.93
30.48,53.96,28.89
30.5,60.05,32.93
30.52,67.44,35.13
30.53,75.69,35.75
30.55,83.74,35.04
30.56,90.13,33.22
30.58,93.46,30.46
30.59,92.88,26.98
30.61,88.3,23.07
30.63,80.42,19.03
30.64,70.28,15.07
30.66,58.97,11.32
30.67,47.39,7.8
30.69,36.21,4.47
30.7,26.1,1.3
30.72,17.77,-1.61
30.73,11.83,-4.14
30.75,8.5,-6.25
30.77,7.44,-8.01
30.78,7.76,-9.74
30.8,8.25,-11.8
30.81,7.9,-14.42
30.83,6.15,-17.42
30.84,3.16,-20.15
30.86,-0.41,-21.6
30.88,-3.54,-20.76
30.89,-5.36,-17.06
30.91,-5.36,-10.59
30.92,-3.54,-2.2
30.94,-0.32,6.85
30.95,3.7,15.27
30.97,8.09,22.16
30.98,12.76,27.09
31.0,18.0,30.1
31.02,24.32,31.41
31.03,31.96,31.24
31.05,40.69,29.77
31.06,49.4,27.17
31.08,56.3,23.71
31.09,59.29,19.74
31.11,56.54,15.65
31.13,47.23,11.74
31.14,31.94,8.13
31.16,12.63,4.79
31.17,-7.96,1.67
31.19,-27.16,-1.28
31.2,-43.23,-3.97
31.22,-55.77,-6.29
31.23,-65.39,-8.15
31.25,-73.1,-9.65
31.27,-79.51,-11.04
31.28,-84.52,-12.68
31.3,-87.64,-14.85
31.31,-88.52,-17.56
31.33,-87.45,-20.38
31.34,-85.43,-22.46
31.36,-83.73,-22.77
31.38,-83.28,-20.48
31.39,-84.24,-15.3
31.41,-86.06,-7.65
31.42,-87.82,1.41
31.44,-88.65,10.55
31.45,-87.99,18.55
31.47,-85.63,24.61
31.48,-81.63,28.45
31.5,-76.25,30.16
31.52,-69.91,30.07
31.53,-63.31,28.53
31.55,-57.23,25.84
31.56,-52.34,22.3
31.58,-48.9,18.22
31.59,-46.6,13.94
31.61,-44.73,9.76
31.63,-42.49,5.89
31.64,-39.22,2.39
31.66,-34.49,-0.8
31.67,-28.06,-3.76
31.69,-19.69,-6.5
31.7,-9.15,-8.93
31.72,3.46,-10.9
31.73,17.55,-12.34
31.75,31.93,-13.33
31.77,45.04,-14.23
31.78,55.44,-15.46
31.8,62.3,-17.35
31.81,65.51,-19.79
31.83,65.67,-22.18
31.84,63.65,-23.49
31.86,60.24,-22.66
31.88,56.05,-19.03
31.89,51.51,-12.61
31.91,46.91,-4.15
31.92,42.58,5.12
31.94,38.75,13.9
31.95,35.52,21.15
31.97,32.8,26.33
31.98,30.3,29.39
32.0,27.62,30.53
32.02,24.38,30.1
32.03,20.26,28.44
32.05,15.14,25.85
32.06,9.21,22.59
32.08,3.01,18.91
32.09,-2.69,14.99
32.11,-7.12,10.96
32.13,-9.74,6.92
32.14,-10.57,3.0
32.16,-10.19,-0.7
32.17,-9.58,-4.05
32.19,-9.75,-6.92
32.2,-11.34,-9.27
32.22,-14.44,-11.13
32.23,-18.69,-12.66
32.25,-23.48,-14.11
32.27,-28.21,-15.76
32.28,-32.59,-17.81
32.3,-36.56,-20.24
32.31,-40.23,-22.73
32.33,-43.7,-24.6
32.34,-46.98,-24.98
32.36,-49.98,-23.11
32.38,-52.59,-18.63
32.39,-54.77,-11.82
32.41,-56.64,-3.53
32.42,-58.4,5.01
32.44,-60.25,12.66
32.45,-62.14,18.6
32.47,-63.72,22.54
32.48,-64.41,24.62
32.5,-63.52,25.23
32.52,-60.65,24.7
32.53,-55.85,23.27
32.55,-49.68,21.01
32.56,-42.95,17.91
32.58,-36.38,14.07
32.59,-30.31,9.73
32.61,-24.76,5.23
32.63,-19.55,0.96
32.64,-14.61,-2.81
32.66,-10.07,-5.94
32.67,-6.21,-8.45
32.69,-3.22,-10.47
32.7,-1.01,-12.12
32.72,0.83,-13.5
32.73,2.84,-14.71
32.75,5.47,-15.93
32.77,8.89,-17.39
32.78,12.91,-19.34
32.8,17.01,-21.81
32.81,20.64,-24.43
32.83,23.4,-26.41
32.84,25.25,-26.75
32.86,26.45,-24.58
32.88,27.49,-19.58
32.89,28.81,-12.18
32.91,30.59,-3.42
32.92,32.67,5.33
32.94,34.67,12.91
32.95,36.28,18.62
32.97,37.44,22.31
32.98,38.42,24.22
33.0,39.63,24.74
33.02,41.38,24.13
33.03,43.71,22.55
33.05,46.35,20.05
33.06,48.96,16.72
33.08,51.32,12.76
33.09,53.52,8.48
33.11,55.91,4.24
33.13,58.83,0.32
33.14,62.42,-3.1
33.16,66.39,-6.01
33.17,70.14,-8.48
33.19,72.94,-10.57
33.2,74.27,-12.33
33.22,74.03,-13.74
33.23,72.64,-14.88
33.25,70.95,-15.96
33.27,70.06,-17.32
33.28,70.98,-19.28
33.3,74.32,-21.84
33.31,80.06,-24.49
33.33,87.4,-26.24
33.34,94.92,-25.92
33.36,100.92,-22.72
33.38,103.88,-16.56
33.39,102.9,-8.23
33.41,97.88,0.88
33.42,89.42,9.33
33.44,78.47,16.09
33.45,65.93,20.76
33.47,52.34,23.47
33.48,37.88,24.65
33.5,22.52,24.68
33.52,6.4,23.81
33.53,-10.08,22.15
33.55,-26.19,19.78
33.56,-41.11,16.78
33.58,-54.39,13.28
33.59,-66.33,9.44
33.61,-78.09,5.47
33.63,-91.37,1.6
33.64,-107.56,-1.95
33.66,-126.95,-5.02
